,ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
445,445,"Werkelijke prijzen, seizoengecorrigeerd",1996 3e kwartaal,131081.0,86872.0,44266.0,34064.0,10141.0,131081.0,81509.0,61833.0,43282.0,18486.0,19100.0,15729.0,3376.0,669.0,49669.0,38753.0,10806.0,78420.0,23039.0,2424.0,16486.0,2103.0,12771.0,,,,,,,,,,,,1186.0,473.0,4104.0,38919.0,15134.0,,,,2642.0,5784.0,6061.0,9373.0,,,,,,,16436.0,14654.0,,,,,1755.0,8437.0,8882.0,443.0,86872.0,43266.0,21439.0,8424.0,9705.0,1284.0,,13744.0,86872.0,86872.0,,,,,,,,,61833.0,,,19648.0,,,,,,,,,,,,,61833.0,43282.0,,,,,,,,,,,,,,,,,,,,,,,,,,18486.0,10859.0,7628.0,61833.0,54167.0,7628.0,19100.0,19291.0,5126.0,5039.0,,,,1474.0,870.0,,,4074.0,81.0,2814.0,,,,180.0,19100.0,19291.0,574.0,4169.0,10647.0,3866.0,180.0,49669.0,,,,,,,,,,,,,,,,,38753.0,,,10806.0,,,,44266.0,,,,,,,,,,,,,,,,,34064.0,,,10141.0,,,,,,,,
446,446,"Werkelijke prijzen, seizoengecorrigeerd",1996 4e kwartaal,134128.0,87851.0,46206.0,35719.0,10525.0,134128.0,83082.0,62776.0,44177.0,18761.0,19769.0,16338.0,3459.0,643.0,50749.0,39611.0,11052.0,79428.0,23209.0,2369.0,16669.0,2066.0,12871.0,,,,,,,,,,,,1196.0,486.0,4170.0,39787.0,15364.0,,,,2684.0,5896.0,6180.0,9569.0,,,,,,,16627.0,14792.0,,,,,1786.0,8416.0,8856.0,456.0,87851.0,43911.0,21683.0,8402.0,9713.0,1301.0,,13916.0,87851.0,87851.0,,,,,,,,,62776.0,,,20280.0,,,,,,,,,,,,,62776.0,44177.0,,,,,,,,,,,,,,,,,,,,,,,,,,18761.0,10998.0,7724.0,62776.0,55105.0,7724.0,19769.0,19981.0,5137.0,5046.0,,,,1799.0,890.0,,,4237.0,93.0,2852.0,,,,197.0,19769.0,19981.0,604.0,4276.0,10975.0,4047.0,197.0,50749.0,,,,,,,,,,,,,,,,,39611.0,,,11052.0,,,,46206.0,,,,,,,,,,,,,,,,,35719.0,,,10525.0,,,,,,,,
447,447,"Werkelijke prijzen, seizoengecorrigeerd",1996,521571.0,344625.0,176946.0,136621.0,40325.0,521571.0,323796.0,246044.0,172382.0,73662.0,74340.0,61166.0,13174.0,3412.0,197775.0,154854.0,42921.0,311336.0,91512.0,9916.0,65686.0,8509.0,50611.0,9400.0,1147.0,4551.0,305.0,7969.0,3869.0,5876.0,6123.0,3509.0,2041.0,5821.0,4682.0,1884.0,15910.0,154423.0,60131.0,39177.0,15650.0,5304.0,10452.0,22783.0,24047.0,37010.0,,,,6345.0,563.0,,65401.0,58401.0,38252.0,,,20149.0,7000.0,33289.0,35075.0,1786.0,344625.0,171905.0,84919.0,33373.0,38372.0,4999.0,290197.0,54428.0,344625.0,344625.0,,,,,,,,,246044.0,,,77752.0,,,,,,,,,,,,,246044.0,172382.0,80934.0,25174.0,19128.0,6046.0,34719.0,7925.0,2080.0,8112.0,4151.0,7879.0,4572.0,21041.0,5684.0,15357.0,89224.0,28498.0,12185.0,6576.0,6685.0,7772.0,16385.0,11123.0,170158.0,7133.0,4909.0,73662.0,43273.0,30389.0,246044.0,215655.0,30389.0,74340.0,75046.0,18858.0,19075.0,10150.0,7986.0,939.0,6565.0,3399.0,2901.0,498.0,15843.0,299.0,11007.0,4594.0,5808.0,605.0,706.0,74340.0,75046.0,2251.0,16355.0,41219.0,15221.0,706.0,197775.0,,,,,,,,,,,,,,,4909.0,-1092.0,154854.0,99672.0,55182.0,42921.0,4909.0,39104.0,-1092.0,176946.0,,,,,,,,,,,,,,,7133.0,-1092.0,136621.0,139434.0,-2813.0,40325.0,38604.0,1721.0,38372.0,35075.0,3297.0,4999.0,1786.0,3213.0
448,448,"Werkelijke prijzen, seizoengecorrigeerd",1997 1e kwartaal,137356.0,89515.0,48124.0,36906.0,10885.0,137356.0,84266.0,63795.0,44734.0,18981.0,19510.0,16327.0,3100.0,634.0,53814.0,41714.0,11613.0,80759.0,23031.0,2686.0,16378.0,2225.0,12563.0,,,,,,,,,,,,1118.0,509.0,3986.0,40771.0,15924.0,,,,2909.0,5833.0,6349.0,9710.0,,,,,,,16814.0,14964.0,,,,,1873.0,8699.0,9156.0,453.0,89515.0,44418.0,22332.0,8549.0,9925.0,1372.0,,13871.0,89515.0,89515.0,,,,,,,,,63795.0,,,20377.0,,,,,,,,,,,,,63795.0,44734.0,,,,,,,,,,,,,,,,,,,,,,,,,,18981.0,11228.0,7784.0,63795.0,56026.0,7784.0,19510.0,19658.0,4740.0,4394.0,,,,1582.0,873.0,,,4571.0,80.0,2921.0,,,,174.0,19510.0,19658.0,624.0,4359.0,10901.0,3719.0,174.0,53814.0,,,,,,,,,,,,,,,,,41714.0,,,11613.0,,,,48124.0,,,,,,,,,,,,,,,,,36906.0,,,10885.0,,,,,,,,
449,449,"Werkelijke prijzen, seizoengecorrigeerd",1997 2e kwartaal,140683.0,91385.0,49230.0,37951.0,11399.0,140683.0,85859.0,64773.0,45489.0,19263.0,20226.0,16869.0,3361.0,953.0,54714.0,42824.0,12006.0,82495.0,23783.0,2692.0,16972.0,2076.0,13243.0,,,,,,,,,,,,1127.0,521.0,4114.0,41698.0,16337.0,,,,3014.0,5921.0,6463.0,10015.0,,,,,,,17055.0,15151.0,,,,,1899.0,8900.0,9348.0,441.0,91385.0,45030.0,23586.0,8817.0,10165.0,1379.0,,14057.0,91385.0,91385.0,,,,,,,,,64773.0,,,21188.0,,,,,,,,,,,,,64773.0,45489.0,,,,,,,,,,,,,,,,,,,,,,,,,,19263.0,11357.0,7905.0,64773.0,56853.0,7905.0,20226.0,20416.0,5290.0,4843.0,,,,1558.0,887.0,,,4881.0,233.0,2953.0,,,,183.0,20226.0,20416.0,749.0,4883.0,11148.0,3787.0,183.0,54714.0,,,,,,,,,,,,,,,,,42824.0,,,12006.0,,,,49230.0,,,,,,,,,,,,,,,,,37951.0,,,11399.0,,,,,,,,
450,450,"Werkelijke prijzen, seizoengecorrigeerd",1997 3e kwartaal,144004.0,93134.0,50881.0,38886.0,11944.0,144004.0,86999.0,65758.0,46281.0,19452.0,20149.0,16714.0,3438.0,1186.0,56921.0,44164.0,12686.0,84002.0,23858.0,2798.0,16883.0,2035.0,13243.0,,,,,,,,,,,,1078.0,528.0,4170.0,42776.0,16738.0,,,,3168.0,6066.0,6624.0,10286.0,,,,,,,17250.0,15289.0,,,,,1939.0,9150.0,9593.0,439.0,93134.0,45652.0,24203.0,8997.0,10427.0,1434.0,,14262.0,93134.0,93134.0,,,,,,,,,65758.0,,,21214.0,,,,,,,,,,,,,65758.0,46281.0,,,,,,,,,,,,,,,,,,,,,,,,,,19452.0,11511.0,7946.0,65758.0,57797.0,7946.0,20149.0,20372.0,5288.0,4972.0,,,,1697.0,924.0,,,4482.0,227.0,2985.0,,,,212.0,20149.0,20372.0,793.0,4046.0,11549.0,4017.0,212.0,56921.0,,,,,,,,,,,,,,,,,44164.0,,,12686.0,,,,50881.0,,,,,,,,,,,,,,,,,38886.0,,,11944.0,,,,,,,,
451,451,"Werkelijke prijzen, seizoengecorrigeerd",1997 4e kwartaal,146919.0,95263.0,51602.0,39093.0,12447.0,146919.0,88604.0,66942.0,47246.0,19784.0,20231.0,16880.0,3390.0,1534.0,58222.0,45024.0,13106.0,85906.0,24332.0,2739.0,17281.0,2014.0,13528.0,,,,,,,,,,,,1186.0,538.0,4334.0,44190.0,17275.0,,,,3263.0,6237.0,6765.0,10576.0,,,,,,,17528.0,15519.0,,,,,1973.0,9361.0,9763.0,405.0,95263.0,46602.0,25057.0,9161.0,10608.0,1429.0,,14459.0,95263.0,95263.0,,,,,,,,,66942.0,,,21679.0,,,,,,,,,,,,,66942.0,47246.0,,,,,,,,,,,,,,,,,,,,,,,,,,19784.0,11720.0,8040.0,66942.0,58939.0,8040.0,20231.0,20477.0,5267.0,5002.0,,,,1612.0,972.0,,,4402.0,172.0,3026.0,,,,232.0,20231.0,20477.0,743.0,4126.0,11491.0,3939.0,232.0,58222.0,,,,,,,,,,,,,,,,,45024.0,,,13106.0,,,,51602.0,,,,,,,,,,,,,,,,,39093.0,,,12447.0,,,,,,,,
452,452,"Werkelijke prijzen, seizoengecorrigeerd",1997,568260.0,369046.0,199214.0,152448.0,46766.0,568260.0,345504.0,261203.0,183736.0,77467.0,80015.0,66727.0,13288.0,4286.0,222756.0,173169.0,49587.0,332931.0,94841.0,10953.0,67364.0,8228.0,52516.0,9356.0,1124.0,4645.0,449.0,8458.0,3750.0,6076.0,6396.0,3783.0,2422.0,6057.0,4523.0,2097.0,16524.0,169434.0,66269.0,43101.0,17294.0,5874.0,12351.0,24035.0,26199.0,40580.0,,,,7383.0,571.0,,68656.0,60958.0,39755.0,,,21203.0,7698.0,36115.0,37854.0,1739.0,369046.0,181552.0,95264.0,35558.0,41149.0,5591.0,312374.0,56672.0,369046.0,369046.0,,,,,,,,,261203.0,,,84301.0,,,,,,,,,,,,,261203.0,183736.0,85421.0,26461.0,20065.0,6396.0,37293.0,8604.0,2181.0,8751.0,4573.0,8265.0,4919.0,21667.0,5431.0,16236.0,96389.0,30123.0,13202.0,7214.0,7602.0,7833.0,18425.0,11990.0,181810.0,7583.0,5657.0,77467.0,45790.0,31677.0,261203.0,229526.0,31677.0,80015.0,80811.0,20560.0,19184.0,10787.0,7488.0,909.0,6453.0,3648.0,3106.0,542.0,18369.0,704.0,11893.0,4945.0,6290.0,658.0,796.0,80015.0,80811.0,2899.0,17412.0,45059.0,15441.0,796.0,222756.0,,,,,,,,,,,,,,,5657.0,-1243.0,173169.0,107632.0,65537.0,49587.0,5657.0,45173.0,-1243.0,199214.0,,,,,,,,,,,,,,,7583.0,-1243.0,152448.0,155649.0,-3201.0,46766.0,44808.0,1958.0,41149.0,37854.0,3295.0,5591.0,1739.0,3852.0
453,453,"Werkelijke prijzen, seizoengecorrigeerd",1998 1e kwartaal,149732.0,96832.0,52913.0,40075.0,12771.0,149732.0,91794.0,68091.0,47936.0,20099.0,21309.0,17806.0,3440.0,2152.0,58110.0,45044.0,12927.0,87383.0,24664.0,2633.0,17565.0,1777.0,13963.0,,,,,,,,,,,,1271.0,525.0,4451.0,45052.0,17770.0,,,,3388.0,6196.0,6913.0,10735.0,,,,,,,17675.0,15665.0,,,,,2004.0,9400.0,9817.0,428.0,96832.0,47568.0,25460.0,9082.0,10658.0,1563.0,,14609.0,96832.0,96832.0,,,,,,,,,68091.0,,,23713.0,,,,,,,,,,,,,68091.0,47936.0,,,,,,,,,,,,,,,,,,,,,,,,,,20099.0,11986.0,8113.0,68091.0,59967.0,8113.0,21309.0,21588.0,5465.0,5098.0,,,,1756.0,968.0,,,4552.0,41.0,3403.0,,,,278.0,21309.0,21588.0,629.0,4138.0,12862.0,4058.0,278.0,58110.0,,,,,,,,,,,,,,,,,45044.0,,,12927.0,,,,52913.0,,,,,,,,,,,,,,,,,40075.0,,,12771.0,,,,,,,,
454,454,"Werkelijke prijzen, seizoengecorrigeerd",1998 2e kwartaal,150037.0,97875.0,52293.0,39524.0,12744.0,150037.0,91467.0,69328.0,48956.0,20371.0,21009.0,17610.0,3398.0,1208.0,58907.0,45495.0,13189.0,88288.0,24583.0,2576.0,17694.0,1933.0,13978.0,,,,,,,,,,,,1231.0,537.0,4305.0,45829.0,18012.0,,,,3527.0,6259.0,7053.0,11007.0,,,,,,,17915.0,15865.0,,,,,2044.0,9555.0,10000.0,439.0,97875.0,48127.0,25563.0,9328.0,10845.0,1562.0,,14773.0,97875.0,97875.0,,,,,,,,,69328.0,,,22070.0,,,,,,,,,,,,,69328.0,48956.0,,,,,,,,,,,,,,,,,,,,,,,,,,20371.0,12203.0,8181.0,69328.0,61165.0,8181.0,21009.0,21316.0,5276.0,5075.0,,,,1803.0,998.0,,,4827.0,58.0,3381.0,,,,311.0,21009.0,21316.0,609.0,4508.0,12281.0,3918.0,311.0,58907.0,,,,,,,,,,,,,,,,,45495.0,,,13189.0,,,,52293.0,,,,,,,,,,,,,,,,,39524.0,,,12744.0,,,,,,,,
455,455,"Werkelijke prijzen, seizoengecorrigeerd",1998 3e kwartaal,151655.0,99305.0,52384.0,39333.0,13033.0,151655.0,93038.0,70652.0,49994.0,20673.0,21900.0,18445.0,3450.0,627.0,58416.0,45084.0,13305.0,89446.0,24553.0,2441.0,17656.0,1915.0,13973.0,,,,,,,,,,,,1198.0,541.0,4500.0,46576.0,18413.0,,,,3697.0,6273.0,7171.0,11162.0,,,,,,,18151.0,16082.0,,,,,2068.0,9906.0,10312.0,404.0,99305.0,49114.0,25632.0,9584.0,11177.0,1590.0,,14961.0,99305.0,99305.0,,,,,,,,,70652.0,,,22419.0,,,,,,,,,,,,,70652.0,49994.0,,,,,,,,,,,,,,,,,,,,,,,,,,20673.0,12407.0,8280.0,70652.0,62370.0,8280.0,21900.0,22207.0,5427.0,5354.0,,,,2012.0,1041.0,,,4966.0,65.0,3520.0,,,,303.0,21900.0,22207.0,605.0,4576.0,12924.0,4123.0,303.0,58416.0,,,,,,,,,,,,,,,,,45084.0,,,13305.0,,,,52384.0,,,,,,,,,,,,,,,,,39333.0,,,13033.0,,,,,,,,
456,456,"Werkelijke prijzen, seizoengecorrigeerd",1998 4e kwartaal,153001.0,100475.0,52352.0,39437.0,13015.0,153001.0,94093.0,71678.0,50660.0,21008.0,22013.0,18510.0,3571.0,381.0,58692.0,45294.0,13616.0,90470.0,24541.0,2393.0,17637.0,1872.0,14017.0,,,,,,,,,,,,1242.0,553.0,4522.0,47571.0,18624.0,,,,3810.0,6346.0,7254.0,11433.0,,,,,,,18393.0,16262.0,,,,,2110.0,10061.0,10476.0,399.0,100475.0,49966.0,25682.0,9708.0,11345.0,1614.0,,15206.0,100475.0,100475.0,,,,,,,,,71678.0,,,22457.0,,,,,,,,,,,,,71678.0,50660.0,,,,,,,,,,,,,,,,,,,,,,,,,,21008.0,12545.0,8437.0,71678.0,63234.0,8437.0,22013.0,22306.0,5429.0,5375.0,,,,2059.0,1038.0,,,4619.0,89.0,3623.0,,,,283.0,22013.0,22306.0,651.0,4192.0,13086.0,4225.0,283.0,58692.0,,,,,,,,,,,,,,,,,45294.0,,,13616.0,,,,52352.0,,,,,,,,,,,,,,,,,39437.0,,,13015.0,,,,,,,,
457,457,"Werkelijke prijzen, seizoengecorrigeerd",1998,604106.0,394295.0,209811.0,158262.0,51549.0,604106.0,370130.0,279664.0,197542.0,82122.0,86138.0,72297.0,13841.0,4328.0,233976.0,180848.0,53128.0,355365.0,98235.0,10082.0,70459.0,7481.0,55859.0,9699.0,1212.0,4733.0,933.0,8579.0,3903.0,6255.0,6970.0,3782.0,2958.0,6835.0,4962.0,2157.0,17694.0,184992.0,72814.0,47420.0,18911.0,6483.0,14418.0,25035.0,28395.0,44330.0,,,,8882.0,618.0,,72138.0,63902.0,41452.0,,,22450.0,8236.0,38930.0,40602.0,1672.0,394295.0,194591.0,102401.0,37731.0,44045.0,6314.0,334723.0,59572.0,394295.0,394295.0,,,,,,,,,279664.0,,,90466.0,,,,,,,,,,,,,279664.0,197542.0,91604.0,27511.0,21051.0,6460.0,41890.0,9487.0,2340.0,9732.0,5266.0,9500.0,5565.0,22203.0,5482.0,16721.0,103794.0,31838.0,14213.0,7660.0,9013.0,8292.0,20000.0,12778.0,195398.0,8312.0,6168.0,82122.0,49120.0,33002.0,279664.0,246662.0,33002.0,86138.0,87313.0,21570.0,20865.0,11888.0,7962.0,1015.0,7647.0,4031.0,3347.0,684.0,19015.0,245.0,13940.0,6880.0,6346.0,714.0,1175.0,86138.0,87313.0,2484.0,17414.0,51131.0,16284.0,1175.0,233976.0,,,,,,,,,,,,,,,6168.0,-1295.0,180848.0,110466.0,70382.0,53128.0,6168.0,48255.0,-1295.0,209811.0,,,,,,,,,,,,,,,8312.0,-1295.0,158262.0,161597.0,-3335.0,51549.0,49509.0,2040.0,44045.0,40602.0,3443.0,6314.0,1672.0,4642.0
458,458,"Werkelijke prijzen, seizoengecorrigeerd",1999 1e kwartaal,155756.0,102157.0,53635.0,39534.0,13999.0,155756.0,96103.0,73003.0,51913.0,21078.0,23234.0,19361.0,3836.0,-243.0,59737.0,45418.0,14203.0,91672.0,24455.0,2277.0,17312.0,1319.0,14057.0,,,,,,,,,,,,1271.0,586.0,4811.0,48694.0,18775.0,,,,3907.0,6641.0,7370.0,11965.0,,,,,,,18654.0,16479.0,,,,,2141.0,10357.0,10749.0,415.0,102157.0,51051.0,25431.0,10019.0,11722.0,1709.0,,15578.0,102157.0,102157.0,,20888.0,20690.0,101459.0,,1543.0,3253.0,99245.0,73003.0,-12.0,26125.0,23119.0,,5883.0,204.0,,,-12.0,,,301.0,393.0,,3468.0,73003.0,51913.0,,,,,,,,,,,,,,,,,,,,,,,,,,21078.0,12692.0,8369.0,73003.0,64608.0,8369.0,23234.0,23549.0,5673.0,5526.0,,,,2091.0,1125.0,,,5126.0,95.0,3722.0,,,,304.0,23234.0,23549.0,764.0,4532.0,14068.0,4351.0,304.0,59737.0,,,,,,,,,,,,,,,,,45418.0,,,14203.0,,,,53635.0,,,,,,,,,,,,,,,,,39534.0,,,13999.0,,,,,,,,
459,459,"Werkelijke prijzen, seizoengecorrigeerd",1999 2e kwartaal,159449.0,103720.0,55807.0,41241.0,14532.0,159449.0,97581.0,74232.0,52855.0,21407.0,23314.0,19378.0,3935.0,40.0,62262.0,47572.0,14488.0,93021.0,24852.0,2502.0,17442.0,1602.0,13956.0,,,,,,,,,,,,1268.0,600.0,4901.0,49322.0,18996.0,,,,4038.0,6720.0,7491.0,12120.0,,,,,,,18898.0,16694.0,,,,,2185.0,10699.0,11127.0,427.0,103720.0,51901.0,25683.0,10289.0,12074.0,1865.0,,15764.0,103720.0,103720.0,,19609.0,20006.0,102974.0,,1542.0,2967.0,101276.0,74232.0,-13.0,27085.0,23223.0,,6331.0,-44.0,,,-13.0,,,259.0,524.0,,4099.0,74232.0,52855.0,,,,,,,,,,,,,,,,,,,,,,,,,,21407.0,12849.0,8575.0,74232.0,65685.0,8575.0,23314.0,23580.0,5751.0,5647.0,,,,2123.0,1132.0,,,5113.0,102.0,3794.0,,,,253.0,23314.0,23580.0,751.0,4236.0,14043.0,4464.0,253.0,62262.0,,,,,,,,,,,,,,,,,47572.0,,,14488.0,,,,55807.0,,,,,,,,,,,,,,,,,41241.0,,,14532.0,,,,,,,,
460,460,"Werkelijke prijzen, seizoengecorrigeerd",1999 3e kwartaal,163601.0,105632.0,58056.0,43145.0,14901.0,163601.0,100436.0,75647.0,53865.0,21762.0,24387.0,20318.0,4020.0,623.0,62908.0,48116.0,14802.0,94481.0,25419.0,2474.0,17973.0,1635.0,14438.0,,,,,,,,,,,,1180.0,611.0,5052.0,49725.0,19207.0,,,,4109.0,6830.0,7554.0,12201.0,,,,,,,19109.0,16909.0,,,,,2221.0,11224.0,11612.0,384.0,105632.0,52840.0,26082.0,10750.0,12560.0,1788.0,,15962.0,105632.0,105632.0,,15793.0,17903.0,104446.0,,1553.0,3264.0,103240.0,75647.0,-13.0,27438.0,24862.0,,4971.0,-100.0,,,-13.0,,,271.0,592.0,,2521.0,75647.0,53865.0,,,,,,,,,,,,,,,,,,,,,,,,,,21762.0,13039.0,8737.0,75647.0,66894.0,8737.0,24387.0,24676.0,5766.0,6070.0,,,,2075.0,1178.0,,,5542.0,107.0,3958.0,,,,271.0,24387.0,24676.0,804.0,4666.0,14417.0,4696.0,271.0,62908.0,,,,,,,,,,,,,,,,,48116.0,,,14802.0,,,,58056.0,,,,,,,,,,,,,,,,,43145.0,,,14901.0,,,,,,,,
461,461,"Werkelijke prijzen, seizoengecorrigeerd",1999 4e kwartaal,168815.0,107925.0,60754.0,45507.0,15397.0,168815.0,102872.0,76577.0,54371.0,22167.0,25176.0,21285.0,4002.0,935.0,65806.0,50776.0,15447.0,96760.0,25844.0,2480.0,18155.0,1774.0,14778.0,,,,,,,,,,,,1100.0,625.0,5221.0,51411.0,19741.0,,,,4271.0,6939.0,7652.0,12626.0,,,,,,,19473.0,17196.0,,,,,2273.0,11308.0,11694.0,364.0,107925.0,53889.0,27252.0,10830.0,12657.0,1774.0,,16260.0,107925.0,107925.0,,19649.0,19467.0,108549.0,,1528.0,3369.0,106945.0,76577.0,-13.0,30561.0,26334.0,,5269.0,50.0,,,-13.0,,,287.0,399.0,,3135.0,76577.0,54371.0,,,,,,,,,,,,,,,,,,,,,,,,,,22167.0,13334.0,8804.0,76577.0,67742.0,8804.0,25176.0,25430.0,6153.0,6358.0,,,,1916.0,1209.0,,,5755.0,36.0,4129.0,,,,237.0,25176.0,25430.0,822.0,4889.0,15037.0,4786.0,237.0,65806.0,,,,,,,,,,,,,,,,,50776.0,,,15447.0,,,,60754.0,,,,,,,,,,,,,,,,,45507.0,,,15397.0,,,,,,,,
